SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,12311 Circula Panorama,North Tustin,CA,92705,1499000,4,3.5,NTS - North Tustin,3452,8925,1990,3,434,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Santa-Ana/12311-Circula-Panorama-Pl-92705/home/3417830,CRMLS,PW21184039,N,Y,33.784348,-117.800656
MLS Listing,,Single Family Residential,18112 Pamela Pl,Villa Park,CA,92861,1650000,4,2.5,73 - Villa Park,2672,20000,1974,3,618,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Villa-Park/18112-Pamela-Pl-92861/home/4343927,CRMLS,PW21184045,N,Y,33.8236201,-117.8165346
MLS Listing,,Single Family Residential,2603 E Quincy Ave,Orange,CA,92867,899000,3,1.75,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",1617,6100,1959,3,556,,Active,August-22-2021 11:00 AM,August-22-2021 02:00 PM,http://www.redfin.com/CA/Orange/2603-E-Quincy-Ave-92867/home/4376819,CRMLS,PW21182588,N,Y,33.8061568,-117.8257851
MLS Listing,,Single Family Residential,2722 N Whitehall St,Orange,CA,92867,1348000,4,3.0,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",3489,6000,1992,3,386,145,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/2722-N-Whitehall-St-92867/home/4326719,CRMLS,PW21181316,N,Y,33.8345356,-117.8075837
MLS Listing,,Single Family Residential,3340 E E Collins Ave #10,Orange,CA,92867,650000,3,2.5,"75 - Orange, Orange Park Acres E of 55",1369,1505,1974,4,475,315,Active,August-22-2021 11:00 AM,August-22-2021 03:00 PM,http://www.redfin.com/CA/Orange/3340-E-Collins-Ave-92867/unit-10/home/4389914,CRMLS,PW21180280,N,Y,33.802046,-117.817589
MLS Listing,,Single Family Residential,2476 N Avalon Ave,Orange,CA,92867,1549000,5,4.0,699 - Not Defined,3477,5875,2003,4,445,94,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/2476-N-Avalon-Ave-92867/home/5854618,CRMLS,TR21183248,N,Y,33.8307885,-117.7639311
MLS Listing,,Single Family Residential,2568 N Skytop Ct,Orange,CA,92867,1480000,5,3.0,"75 - Orange, Orange Park Acres E of 55",3400,5998,2002,4,435,94,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/2568-Skytop-Ct-92867/home/5853686,CRMLS,PW21182818,N,Y,33.8316251,-117.7724742
MLS Listing,,Single Family Residential,12382 Baja Panorama,North Tustin,CA,92705,1580000,3,2.5,NTS - North Tustin,2828,20416,1977,4,559,,Active,,,http://www.redfin.com/CA/Santa-Ana/12382-Baja-Panorama-92705/home/3417911,CRMLS,PW21182706,N,Y,33.7835667,-117.7985931
MLS Listing,,Single Family Residential,2304 E Cloverdale Ave,Orange,CA,92867,899900,4,2.0,Not Applicable,1553,8500,1962,4,579,,Active,August-28-2021 12:00 PM,August-28-2021 03:00 PM,http://www.redfin.com/CA/Orange/2304-E-Cloverdale-Ave-92867/home/4343302,GPSMLS,219066351,N,Y,33.8213614,-117.829334
MLS Listing,,Single Family Residential,876 S Winthrope St S,Orange,CA,92869,995000,5,3.0,"75 - Orange, Orange Park Acres E of 55",2209,8400,1962,4,450,,Active,August-22-2021 01:00 PM,August-22-2021 03:00 PM,http://www.redfin.com/CA/Orange/876-S-Winthrope-St-92869/home/4425994,CRMLS,PW21181837,N,Y,33.7739527,-117.8061159
MLS Listing,,Single Family Residential,308 James St,Orange,CA,92869,799950,4,1.75,"75 - Orange, Orange Park Acres E of 55",1102,6000,1960,7,726,,Active,August-22-2021 02:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/308-S-James-St-92869/home/3422115,CRMLS,OC21180369,N,Y,33.7839789,-117.8138556
MLS Listing,,Single Family Residential,2226 E Orangeview Ln,Orange,CA,92867,1050000,3,2.0,"75 - Orange, Orange Park Acres E of 55",1766,10920,1973,9,595,,Active,,,http://www.redfin.com/CA/Orange/2226-E-Orangeview-Ln-92867/home/4323116,CRMLS,PW21177807,N,Y,33.8305049,-117.830433
MLS Listing,,Single Family Residential,12344 Circula Panorama,North Tustin,CA,92705,2250000,4,4.0,NTS - North Tustin,4884,13380,1991,9,461,,Active,,,http://www.redfin.com/CA/North-Tustin/12344-Circula-Panorama-Pl-92705/home/3417879,CRMLS,PW21178815,N,Y,33.7846189,-117.7995896
MLS Listing,,Single Family Residential,6000 E Indigo Ct,Orange,CA,92869,978500,4,2.5,"75 - Orange, Orange Park Acres E of 55",1933,6300,1990,9,506,144,Active,August-22-2021 11:00 AM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/6000-E-Indigo-Ct-92869/home/4388837,CRMLS,OC21178856,N,Y,33.7953633,-117.7897653
MLS Listing,,Single Family Residential,17871 E Collins Ave,Villa Park,CA,92861,1350000,5,3.0,73 - Villa Park,2775,10004,1969,10,486,,Active,,,http://www.redfin.com/CA/Villa-Park/17871-E-Collins-Ave-92861/home/4369614,CRMLS,PW21178847,N,Y,33.8025445,-117.820473
MLS Listing,,Single Family Residential,293 S Citrus St,Orange,CA,92868,775000,3,1.0,699 - Not Defined,1084,6620,1950,11,715,,Active,August-22-2021 12:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/293-S-Citrus-St-92868/home/3226236,CRMLS,PW21176882,N,Y,33.7841499,-117.8629424
MLS Listing,,Single Family Residential,6509 E Paseo Diego,Anaheim Hills,CA,92807,795000,4,2.5,77 - Anaheim Hills,2256,3468,1975,13,352,330,Active,,,http://www.redfin.com/CA/Anaheim/6509-E-Paseo-Diego-92807/home/4333614,CRMLS,RS21174797,N,Y,33.834175,-117.762425
MLS Listing,,Single Family Residential,2707 E Serrano Ave,Orange,CA,92867,1120000,4,2.0,"Orange & Garden Grove, E of Harbor, N of 22 Fwy",2556,11200,1973,13,438,,Active,,,http://www.redfin.com/CA/Orange/2707-E-Serrano-Ave-92867/home/4340803,TheMLS,21-770490,N,Y,33.8213148,-117.8250753
MLS Listing,,Single Family Residential,1907 E Bolingridge Dr,Orange,CA,92865,940000,4,2.0,"75 - Orange, Orange Park Acres E of 55",1668,17464,1967,15,564,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/1907-E-Bolingridge-Dr-92865/home/4319658,CRMLS,WS21174217,N,Y,33.841332,-117.8335202
MLS Listing,,Single Family Residential,515 S Grand St,Orange,CA,92866,1295000,4,2.0,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",1673,7140,1919,15,774,,Active,,,http://www.redfin.com/CA/Orange/515-S-Grand-St-92866/home/4412846,CRMLS,PW21174077,N,Y,33.7802157,-117.8507177
MLS Listing,,Single Family Residential,338 N Eckhoff St,Orange,CA,92868,795000,3,2.0,699 - Not Defined,1273,6150,1954,15,625,,Active,,,http://www.redfin.com/CA/Orange/338-N-Eckhoff-St-92868/home/3225903,CRMLS,PW21173790,N,Y,33.792242,-117.875324
MLS Listing,,Single Family Residential,2720 E Hillcrest Ave,Orange,CA,92867,1100000,4,3.0,"75 - Orange, Orange Park Acres E of 55",2803,8000,1965,16,392,,Active,,,http://www.redfin.com/CA/Orange/2720-E-Hillcrest-Ave-92867/home/4340853,CRMLS,PW21141050,N,Y,33.817975,-117.8245029
MLS Listing,,Single Family Residential,615 E Palmyra Ave,Orange,CA,92866,949900,2,1.0,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",1250,6500,1913,16,760,,Active,,,http://www.redfin.com/CA/Orange/615-E-Palmyra-Ave-92866/home/4422009,CRMLS,PW21173715,N,Y,33.7844227,-117.8473295
MLS Listing,,Single Family Residential,2826 Dayna St,Santa Ana,CA,92705,990000,3,2.0,70 - Santa Ana North of First,2273,8250,1969,17,436,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Santa-Ana/2826-Dayna-St-92705/home/4424311,CRMLS,PW21173029,N,Y,33.7761943,-117.8394996
MLS Listing,,Single Family Residential,5502 E Crater Lake Ave,Orange,CA,92867,1155000,4,2.5,"75 - Orange, Orange Park Acres E of 55",2724,8300,1977,17,424,65,Active,,,http://www.redfin.com/CA/Orange/5502-E-Crater-Lake-Ave-92867/home/4339648,CRMLS,PW21173010,N,Y,33.8187102,-117.7948492
MLS Listing,,Single Family Residential,12891 Loretta Dr,Santa Ana,CA,92705,885000,3,2.0,NTS - North Tustin,1146,7400,1954,17,772,,Active,,,http://www.redfin.com/CA/Santa-Ana/12891-Loretta-Dr-92705/home/3419028,CRMLS,OC21172951,N,Y,33.7745604,-117.825579
MLS Listing,,Single Family Residential,438 N Wayfield St,Orange,CA,92867,828888,4,2.0,OTO - Old Towne Orange,1808,6600,1973,17,458,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/438-N-Wayfield-St-92867/home/4397044,CRMLS,PW21172180,N,Y,33.7938638,-117.8338063
MLS Listing,,Single Family Residential,10252 Sunrise Ln,North Tustin,CA,92705,15880000,13,20.5,71 - Tustin,26345,1132560,1981,18,603,,Active,,,http://www.redfin.com/CA/Santa-Ana/10252-Sunrise-Ln-92705/home/17470897,CRMLS,LG21076651,N,Y,33.780959,-117.7819035
MLS Listing,,Single Family Residential,7936 E Hampshire Rd,Orange,CA,92867,1250000,4,3.0,"75 - Orange, Orange Park Acres E of 55",2871,4800,2002,18,435,94,Active,,,http://www.redfin.com/CA/Orange/7936-Hampshire-Rd-92867/home/5853447,CRMLS,PW21167867,N,Y,33.8302442,-117.76876
MLS Listing,,Single Family Residential,443 Parker,Orange,CA,92868,1145000,5,3.5,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",2164,6534,1935,19,529,,Active,August-22-2021 10:00 AM,August-22-2021 01:00 PM,http://www.redfin.com/CA/Orange/443-S-Parker-St-92868/home/3227734,CRMLS,OC21170787,N,Y,33.7815956,-117.8594368
MLS Listing,,Single Family Residential,2732 E Hillcrest Ave,Orange,CA,92867,990000,4,2.5,"75 - Orange, Orange Park Acres E of 55",2721,8100,1965,20,364,,Active,,,http://www.redfin.com/CA/Orange/2732-E-Hillcrest-Ave-92867/home/4340852,CRMLS,OC21169846,N,Y,33.8180275,-117.8242052
MLS Listing,,Single Family Residential,2107 W Almond Ave,Orange,CA,92868,975000,4,2.0,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",1918,6608,1979,20,508,,Active,,,http://www.redfin.com/CA/Orange/2107-W-Almond-Ave-92868/home/4417033,CRMLS,PW21169139,N,Y,33.7863311,-117.8751348
MLS Listing,,Single Family Residential,13082 Laurinda Way,Santa Ana,CA,92705,1375000,5,3.0,NTS - North Tustin,3063,13750,1960,20,449,,Active,,,http://www.redfin.com/CA/Santa-Ana/13082-Laurinda-Way-92705/home/4444259,CRMLS,IV21169073,N,Y,33.7721548,-117.8216637
MLS Listing,,Single Family Residential,2815 E Jackson Ave,Orange,CA,92867,949000,4,1.75,"75 - Orange, Orange Park Acres E of 55",2035,6000,1960,21,466,,Active,,,http://www.redfin.com/CA/Orange/2815-E-Jackson-Ave-92867/home/4375701,CRMLS,OC21140215,N,Y,33.8054504,-117.8234038
MLS Listing,,Single Family Residential,169 N Donneybrooke St,Orange,CA,92868,699900,3,1.0,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",965,6178,1954,22,725,,Active,,,http://www.redfin.com/CA/Orange/169-N-Donneybrooke-St-92868/home/3226090,CRMLS,TR21168101,N,Y,33.7891462,-117.8788745
MLS Listing,,Single Family Residential,811 E Saint James Ave,Orange,CA,92865,864999,3,2.0,699 - Not Defined,1100,8400,1960,23,786,,Active,August-22-2021 12:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/811-E-St-James-Ave-92865/home/4355831,CRMLS,PW21164287,N,Y,33.8331152,-117.845269
MLS Listing,,Single Family Residential,1225 E Darby Ave,Orange,CA,92865,750000,3,1.75,699 - Not Defined,1988,9480,1963,25,377,,Active,,,http://www.redfin.com/CA/Orange/1225-E-Darby-Ave-92865/home/4356125,CRMLS,OC21165940,N,Y,33.8314634,-117.840507
MLS Listing,,Single Family Residential,367 S Center St,Orange,CA,92866,850000,3,1.0,OTO - Old Towne Orange,1212,6400,1909,25,701,,Active,August-28-2021 01:00 PM,August-28-2021 05:00 PM,http://www.redfin.com/CA/Orange/367-S-Center-St-92866/home/4420387,CRMLS,PW21165886,N,Y,33.7830188,-117.8496188
MLS Listing,,Single Family Residential,567 S Prospect St,Orange,CA,92869,899000,5,2.0,"75 - Orange, Orange Park Acres E of 55",2000,8000,1964,25,450,,Active,,,http://www.redfin.com/CA/Orange/567-S-Prospect-St-92869/home/3421255,CRMLS,OC21164342,N,Y,33.7792235,-117.8180917
MLS Listing,,Single Family Residential,923 E Van Bibber,Orange,CA,92866,897888,3,2.5,Old Towne Orange,1475,7074,,26,609,,Active,,,http://www.redfin.com/CA/Orange/923-E-Van-Bibber-Ave-92866/home/4412369,TheMLS,21-765558,N,Y,33.7832203,-117.8438496
MLS Listing,,Single Family Residential,1803 W Almond Ave,Orange,CA,92868,799000,4,2.0,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",1096,6200,1954,27,729,,Active,,,http://www.redfin.com/CA/Orange/1803-W-Almond-Ave-92868/home/4417117,CRMLS,OC21163842,N,Y,33.7862951,-117.8717785
MLS Listing,,Single Family Residential,560 N Cambridge St,Orange,CA,92867,880000,3,2.0,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",1650,7320,1949,27,533,,Active,,,http://www.redfin.com/CA/Orange/560-N-Cambridge-St-92867/home/4404140,CRMLS,ND21163698,N,Y,33.7962412,-117.8446509
MLS Listing,,Single Family Residential,2209 Grovemont,Santa Ana,CA,92705,825000,4,2.0,70 - Santa Ana North of First,1422,7750,1956,30,580,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Santa-Ana/2209-Grovemont-St-92705/home/4457905,CRMLS,PW21148135,N,Y,33.7713705,-117.834946
MLS Listing,,Single Family Residential,1588 N Sacramento St,Orange,CA,92867,849906,3,1.75,"75 - Orange, Orange Park Acres E of 55",1444,8446,1971,30,589,,Active,,,http://www.redfin.com/CA/Orange/1588-N-Sacramento-St-92867/home/4369639,CRMLS,WS21161836,N,Y,33.8134458,-117.8314404
MLS Listing,,Single Family Residential,2230 E Denise Ave,Orange,CA,92867,940000,3,2.0,699 - Not Defined,1533,11880,1960,31,613,,Active,,,http://www.redfin.com/CA/Orange/2230-E-Denise-Ave-92867/home/4344331,CRMLS,PW21160485,N,Y,33.8279108,-117.8300209
MLS Listing,,Single Family Residential,1811 Windes Dr,Orange,CA,92869,2300000,3,3.0,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",2930,39200,1952,31,785,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/1811-Windes-Dr-92869/home/4338893,CRMLS,PW21159854,N,Y,33.8184694,-117.7776731
MLS Listing,,Single Family Residential,2631 N Dunfield St,Orange,CA,92865,815000,3,2.0,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",1252,8670,1963,31,651,,Active,,,http://www.redfin.com/CA/Orange/2631-N-Dunfield-St-92865/home/4355842,CRMLS,PW21160548,N,Y,33.832749,-117.844628
MLS Listing,,Single Family Residential,3039 N Oceanview St,Orange,CA,92865,799000,3,2.0,699 - Not Defined,1545,10400,1962,33,517,,Active,,,http://www.redfin.com/CA/Orange/3039-N-Oceanview-St-92865/home/4319807,CRMLS,PW21158990,N,Y,33.8407666,-117.8399575
MLS Listing,,Single Family Residential,228 N Waverly St,Orange,CA,92866,875000,3,1.5,OTO - Old Towne Orange,1350,7290,1924,34,648,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/228-N-Waverly-St-92866/home/4399169,CRMLS,OC21157613,N,Y,33.7902479,-117.8435748
MLS Listing,,Single Family Residential,1201 E Buoy Ave,Orange,CA,92865,860000,4,2.5,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",2279,10890,1961,34,377,,Active,August-22-2021 02:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/1201-E-Buoy-Ave-92865/home/4355584,CRMLS,PW21154933,N,Y,33.8335058,-117.8410091
MLS Listing,,Single Family Residential,9772 Overhill Dr,North Tustin,CA,92705,1800000,3,2.0,NTS - North Tustin,2174,34500,1965,34,828,,Active,,,http://www.redfin.com/CA/Santa-Ana/9772-Overhill-Dr-92705/home/4766614,CRMLS,OC21157862,N,Y,33.7768794,-117.7630085
MLS Listing,,Single Family Residential,12932 Rosalind,Santa Ana,CA,92705,799000,3,1.0,NTS - North Tustin,1119,7420,1954,34,714,,Active,,,http://www.redfin.com/CA/Santa-Ana/12932-Rosalind-Dr-92705/home/3419054,CRMLS,PW21157019,N,Y,33.7739881,-117.8259454
MLS Listing,,Single Family Residential,1059 N Antonio Cir,Orange,CA,92869,1795000,5,4.25,"75 - Orange, Orange Park Acres E of 55",4125,10900,1998,35,435,85,Active,,,http://www.redfin.com/CA/Orange/1059-N-Antonio-Cir-92869/home/4377078,CRMLS,PW21128898,N,Y,33.8050614,-117.8023146
MLS Listing,,Single Family Residential,10882 Meads,Orange,CA,92869,3450000,5,3.25,"75 - Orange, Orange Park Acres E of 55",4324,43560,1962,36,798,,Active,,,http://www.redfin.com/CA/Orange/10882-N-Meads-Ave-92869/home/3414069,CRMLS,OC21156761,N,Y,33.8029988,-117.7860095
MLS Listing,,Single Family Residential,19222 Valley Dr,Villa Park,CA,92861,3985000,6,8.0,73 - Villa Park,9004,20190,2008,38,443,,Active,,,http://www.redfin.com/CA/Villa-Park/19222-Valley-Dr-92861/home/4343341,CRMLS,OC21155020,N,Y,33.8286198,-117.7970248
MLS Listing,,Single Family Residential,315 S Notre Dame St,Orange,CA,92869,1045000,3,2.0,"75 - Orange, Orange Park Acres E of 55",1855,6000,1987,40,563,275,Active,,,http://www.redfin.com/CA/Orange/315-Notre-Dame-Ave-92869/home/4439538,CRMLS,PW21150081,N,Y,33.7842371,-117.7850476
MLS Listing,,Single Family Residential,1310 N Linda Vista St,Orange,CA,92869,1400000,6,3.0,"75 - Orange, Orange Park Acres E of 55",4285,8652,1964,41,327,,Active,,,http://www.redfin.com/CA/Orange/1310-N-Linda-Vista-St-92869/home/4377420,CRMLS,PW21128730,N,Y,33.8101166,-117.7979179
MLS Listing,,Single Family Residential,737 N Highland St,Orange,CA,92867,725000,3,2.0,OTO - Old Towne Orange,1059,6025,1955,46,685,,Active,,,http://www.redfin.com/CA/Orange/737-N-Highland-St-92867/home/4406484,CRISNet,SR21147701,N,Y,33.7994259,-117.8318526
MLS Listing,,Single Family Residential,11031 Meads,Orange,CA,92869,2300000,5,5.0,"75 - Orange, Orange Park Acres E of 55",5168,43560,1962,47,445,,Active,,,http://www.redfin.com/CA/Orange/11031-N-Meads-Ave-92869/home/3413838,CRMLS,PW21147224,N,Y,33.8021028,-117.789605
MLS Listing,,Single Family Residential,11161 Meads Ave,Orange,CA,92869,3399000,5,4.5,"75 - Orange, Orange Park Acres E of 55",5054,43560,2002,47,673,,Active,,,http://www.redfin.com/CA/Orange/11161-N-Meads-Ave-92869/home/3413567,CRMLS,PW21127019,N,Y,33.799787,-117.7831696
MLS Listing,,Single Family Residential,8335 E Norfolk Ave,Orange,CA,92867,1390000,5,4.5,"75 - Orange, Orange Park Acres E of 55",3200,5535,2003,48,434,94,Active,August-22-2021 01:00 PM,August-22-2021 03:00 PM,http://www.redfin.com/CA/Orange/8335-Norfolk-Ave-92867/home/5854381,CRMLS,PW21145691,N,Y,33.8331448,-117.764664
MLS Listing,,Single Family Residential,204 N Jewell Pl,Orange,CA,92868,779000,3,2.0,OTO - Old Towne Orange,1579,6607,1947,50,493,,Active,August-22-2021 12:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Orange/204-N-Jewell-Pl-92868/home/3220578,CRMLS,OC21145279,N,Y,33.7898527,-117.865781
MLS Listing,,Single Family Residential,1301 E Trenton Ave,Orange,CA,92867,809000,3,2.0,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",1364,7560,1962,50,593,,Active,,,http://www.redfin.com/CA/Orange/1301-E-Trenton-Ave-92867/home/4365096,CRMLS,PW21145150,N,Y,33.8121808,-117.8409878
MLS Listing,,Single Family Residential,6614 E Laguna Ct,Orange,CA,92867,1270000,4,3.0,"75 - Orange, Orange Park Acres E of 55",3211,5448,2001,50,396,94,Active,,,http://www.redfin.com/CA/Orange/6614-E-Laguna-Ct-92867/home/5763870,CRMLS,PW21145038,N,Y,33.8258793,-117.7832612
MLS Listing,,Single Family Residential,9742 Crestview Cir,Villa Park,CA,92861,1565000,3,3.0,73 - Villa Park,3809,24317,1975,51,411,,Active,,,http://www.redfin.com/CA/Villa-Park/9742-Crestview-Cir-92861/home/4343846,CRMLS,OC21142361,N,Y,33.820377,-117.7968416
MLS Listing,,Single Family Residential,2126 Shaffer,Orange,CA,92865,830000,3,1.75,"75 - Orange, Orange Park Acres E of 55",1172,9600,1962,52,708,,Active,,,http://www.redfin.com/CA/Orange/2126-N-Shaffer-St-92865/home/4355275,CRMLS,SB21143068,N,Y,33.8236049,-117.8492983
MLS Listing,,Single Family Residential,1415 Century,Orange,CA,92866,650000,2,1.0,Old Town,522,,1933,55,1245,,Active,,,http://www.redfin.com/CA/Orange/1415-E-Century-Ave-92866/home/4422591,SDMLS,210017957,N,Y,33.7871544,-117.8386325
MLS Listing,,Single Family Residential,19181 Mesa Dr,Villa Park,CA,92861,1549000,4,2.0,73 - Villa Park,2692,20311,1962,56,575,,Active,,,http://www.redfin.com/CA/Villa-Park/19181-Mesa-Dr-92861/home/21930409,CRMLS,OC21139696,N,Y,33.823116,-117.7974946
MLS Listing,,Single Family Residential,980 N Wanda Rd,Orange,CA,92867,975000,4,1.75,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",2107,8343,1991,57,463,,Active,,,http://www.redfin.com/CA/Orange/980-N-Wanda-Rd-92867/home/4375818,CRMLS,PW21139425,N,Y,33.803784,-117.8222361
MLS Listing,,Single Family Residential,1480 N Kathleen Ln,Orange,CA,92867,999000,4,1.75,"75 - Orange, Orange Park Acres E of 55",2001,7040,1964,57,499,,Active,,,http://www.redfin.com/CA/Orange/1480-N-Kathleen-Ln-92867/home/4367273,CRMLS,PW21112417,N,Y,33.8118132,-117.8212505
MLS Listing,,Single Family Residential,5537 E Patria Ct,Orange,CA,92869,2395000,5,3.5,"75 - Orange, Orange Park Acres E of 55",4375,82764,1990,59,547,80,Active,,,http://www.redfin.com/CA/Orange/5537-E-Patria-Ct-92869/home/4383982,CRMLS,PW21138185,N,Y,33.8047382,-117.7946431
MLS Listing,,Single Family Residential,295 S Prospect St,Orange,CA,92869,1115000,5,3.0,"75 - Orange, Orange Park Acres E of 55",3179,7000,1961,59,351,,Active,,,http://www.redfin.com/CA/Orange/295-S-Prospect-St-92869/home/3422758,CRMLS,PW21135822,N,Y,33.7842796,-117.8180688
MLS Listing,,Single Family Residential,7188 E Villanueva Dr,Orange,CA,92867,1365000,5,3.0,"75 - Orange, Orange Park Acres E of 55",3259,5605,2000,60,419,94,Active,,,http://www.redfin.com/CA/Orange/7188-Villanueva-Dr-92867/home/5764590,CRMLS,PW21124751,N,Y,33.8252533,-117.7770776
