SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6 Alamitos,Foothill Ranch,CA,92610,1335000,5,2.5,Foothill Ranch,2827,4704,1992,25,472,84,Active,,,http://www.redfin.com/CA/Foothill-Ranch/6-Alamitos-92610/home/4797946,TheMLS,21-766158,N,Y,33.6865927,-117.6617041
MLS Listing,,Single Family Residential,18041 Merlin St,Silverado Canyon,CA,92676,2699000,6,6.5,SI - Silverado Canyon,5688,15923,2004,44,475,450,Active,,,http://www.redfin.com/CA/Silverado/18041-Merlin-St-92676/home/5119537,CRMLS,OC21150370,N,Y,33.7001502,-117.6391526
