SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,674 Lombardy Ln,Laguna Beach,CA,92651,2099999,2,2.0,LV - Laguna Village,1449,2700,1938,40,1449,,Active,,,http://www.redfin.com/CA/Laguna-Beach/674-Lombardy-Ln-92651/home/4891024,CRMLS,OC21152543,N,Y,33.5372531,-117.7724627
MLS Listing,,Single Family Residential,11 Sanderling Ln,Aliso Viejo,CA,92656,850000,3,2.5,AV - Aliso Viejo,1393,3000,1989,3,610,104,Active,August-22-2021 12:00 PM,August-22-2021 03:30 PM,http://www.redfin.com/CA/Laguna-Beach/11-Sanderling-Ln-92656/home/4852010,CRMLS,LG21181169,N,Y,33.5922402,-117.7492259
MLS Listing,,Single Family Residential,660 Anita,Laguna Beach,CA,92651,1999950,3,2.0,LV - Laguna Village,1253,3300,1927,4,1596,,Active,,,http://www.redfin.com/CA/Laguna-Beach/660-Anita-St-92651/home/4890916,CRMLS,NDP2109708,N,Y,33.5376353,-117.7729666
MLS Listing,,Single Family Residential,403 El Bosque,Laguna Beach,CA,92651,2495000,2,2.0,LV - Laguna Village,1524,6818,1946,4,1637,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Laguna-Beach/403-El-Bosque-92651/home/4890440,CRMLS,LG21179174,N,Y,33.5391873,-117.7776731
MLS Listing,,Single Family Residential,31676 Seacove Dr,Laguna Beach,CA,92651,3880000,2,2.0,SL - South Laguna,1489,3738,1957,5,2606,,Active,,,http://www.redfin.com/CA/Laguna-Beach/31676-Seacove-Dr-92651/home/4940079,CRMLS,LG21173801,N,Y,33.5019394,-117.7453319
MLS Listing,,Single Family Residential,835 Temple Hills Dr,Laguna Beach,CA,92651,6995000,6,5.5,LV - Laguna Village,5802,9440,1985,5,1206,,Active,,,http://www.redfin.com/CA/Laguna-Beach/835-Temple-Hills-Dr-92651/home/4891849,CRMLS,LG21180842,N,Y,33.5398153,-117.7723292
MLS Listing,,Single Family Residential,900 Gainsborough Dr,Laguna Beach,CA,92651,9888000,4,5.0,LV - Laguna Village,4069,17097,1981,5,2430,,Active,,,http://www.redfin.com/CA/Laguna-Beach/900-Gainsborough-Dr-92651/home/4895264,CRMLS,OC21181014,N,Y,33.5292576,-117.7653132
MLS Listing,,Single Family Residential,604 Allview Pl,Laguna Beach,CA,92651,5250000,3,5.0,NL - North Laguna,3900,6098,1967,5,1346,54,Active,,,http://www.redfin.com/CA/Laguna-Beach/604-Allview-Pl-92651/home/4750131,CRMLS,LG21144523,N,Y,33.5497808,-117.7900393
MLS Listing,,Single Family Residential,845 Katella St,Laguna Beach,CA,92651,2795000,3,3.0,LV - Laguna Village,2355,2500,1970,9,1187,,Active,,,http://www.redfin.com/CA/Laguna-Beach/845-Katella-St-92651/home/4898309,CRMLS,LG21179714,N,Y,33.527845,-117.761954
MLS Listing,,Single Family Residential,1145 Katella St,Laguna Beach,CA,92651,4298000,4,3.5,LV - Laguna Village,3433,5000,1979,9,1252,,Active,,,http://www.redfin.com/CA/Laguna-Beach/1145-Katella-St-92651/home/4897201,CRMLS,NP21178795,N,Y,33.5311327,-117.7619613
