SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1246 N Lemon St,Fullerton,CA,92831,875000,2,1.5,83 - Fullerton,1826,4800,1954,11,479,,Active,,,http://www.redfin.com/CA/Fullerton/1246-N-Lemon-St-92831/home/4076937,CRMLS,PW21177793,N,Y,33.8832332,-117.9198427
MLS Listing,,Single Family Residential,861 Arbolado Dr,Fullerton,CA,92835,2399000,5,4.5,83 - Fullerton,3934,23920,1968,11,610,,Active,,,http://www.redfin.com/CA/Fullerton/861-Arbolado-Dr-92835/home/4111500,CRMLS,DW21176897,N,Y,33.9040834,-117.9184468
MLS Listing,,Single Family Residential,2840 Terraza Pl,Fullerton,CA,92835,2680000,5,4.5,83 - Fullerton,4778,21280,1960,13,561,,Active,,,http://www.redfin.com/CA/Fullerton/2840-Terraza-Pl-92835/home/4105460,CRMLS,OC21173798,N,Y,33.9030899,-117.9365707
MLS Listing,,Single Family Residential,805 E Union Ave,Fullerton,CA,92831,888000,3,2.0,83 - Fullerton,1405,7434,1950,13,632,,Active,August-22-2021 11:00 AM,August-22-2021 03:00 PM,http://www.redfin.com/CA/Fullerton/805-E-Union-Ave-92831/home/3157821,CRMLS,CV21175612,N,Y,33.8787221,-117.9116956
MLS Listing,,Single Family Residential,1517 Longview Dr,Fullerton,CA,92831,1029000,4,3.0,83 - Fullerton,2350,15012,1960,13,438,,Active,,,http://www.redfin.com/CA/Fullerton/1517-Longview-Dr-92831/home/3160769,CRMLS,PW21175389,N,Y,33.8882769,-117.9154946
MLS Listing,,Single Family Residential,1101 Kenwood Pl,Fullerton,CA,92831,1595000,4,2.5,83 - Fullerton,2866,19341,1974,13,557,,Active,August-22-2021 10:00 AM,August-22-2021 02:00 PM,http://www.redfin.com/CA/Fullerton/1101-Kenwood-Pl-92831/home/3161666,CRMLS,PW21113387,N,Y,33.8866048,-117.9084687
MLS Listing,,Single Family Residential,832 Rolling Hills Dr,Fullerton,CA,92835,1285000,4,2.5,83 - Fullerton,2645,8395,1965,13,486,,Active,August-22-2021 01:00 PM,August-22-2021 05:00 PM,http://www.redfin.com/CA/Fullerton/832-Rolling-Hills-Dr-92835/home/4111644,CRMLS,WS21174923,N,Y,33.9027727,-117.9122448
MLS Listing,,Single Family Residential,1313 N Jasmine Pl,Anaheim,CA,92801,754000,3,2.0,79 - Anaheim West of Harbor,1345,6500,1956,16,561,,Active,,,http://www.redfin.com/CA/Anaheim/1313-N-Jasmine-Pl-92801/home/3327862,CRMLS,OC21172949,N,Y,33.8525208,-117.9569121
MLS Listing,,Single Family Residential,2220 Vista Del Sol,Fullerton,CA,92831,689900,3,2.5,83 - Fullerton,1896,1768,1974,16,364,460,Active,,,http://www.redfin.com/CA/Fullerton/2220-Vista-Del-Sol-92831/home/4088049,CRMLS,PW21173417,N,Y,33.891728,-117.891265
MLS Listing,,Single Family Residential,204 Martha Pl,Fullerton,CA,92833,739900,3,1.0,83 - Fullerton,1243,6540,1947,16,595,,Active,,,http://www.redfin.com/CA/Fullerton/204-N-Martha-Pl-92833/home/3165454,CRMLS,PW21173190,N,Y,33.8709866,-117.9540292
MLS Listing,,Single Family Residential,2462 Santa Clara Ave,Fullerton,CA,92831,749900,3,2.0,83 - Fullerton,1253,6000,1958,18,598,,Active,August-22-2021 11:00 AM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Fullerton/2462-Santa-Clara-Ave-92831/home/3190730,CRMLS,CV21170192,N,Y,33.8684155,-117.8860699
MLS Listing,,Single Family Residential,1501 E Brookdale Pl,Fullerton,CA,92831,899000,4,3.0,83 - Fullerton,1821,11025,1955,19,494,,Active,,,http://www.redfin.com/CA/Fullerton/1501-E-Brookdale-Pl-92831/home/3158782,CRMLS,OC21112955,N,Y,33.8768676,-117.9005728
MLS Listing,,Single Family Residential,1212 E Commonwealth Ave,Fullerton,CA,92831,799000,3,2.0,83 - Fullerton,1183,6100,1952,19,675,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Fullerton/1212-E-Commonwealth-Ave-92831/home/3188578,CRMLS,PW21169997,N,Y,33.870264,-117.9062029
MLS Listing,,Single Family Residential,1417 W Malvern Ave,Fullerton,CA,92833,755888,3,1.75,83 - Fullerton,1265,5880,1954,20,598,,Active,August-22-2021 01:00 PM,August-22-2021 03:00 PM,http://www.redfin.com/CA/Fullerton/1417-W-Malvern-Ave-92833/home/3171304,CRMLS,PW21169656,N,Y,33.8756426,-117.9475425
MLS Listing,,Single Family Residential,2540 W Picadilly Way,Anaheim,CA,92801,620000,3,1.75,699 - Not Defined,1128,6552,1955,20,550,,Active,,,http://www.redfin.com/CA/Anaheim/2540-W-Picadilly-Way-92801/home/3320633,CRMLS,OC21168915,N,Y,33.8552983,-117.9732477
MLS Listing,,Single Family Residential,406 N Roosevelt Ave,Fullerton,CA,92832,729900,2,1.0,83 - Fullerton,1035,7609,1948,20,705,,Active,August-22-2021 12:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Fullerton/406-N-Roosevelt-Ave-92832/home/3173827,CRMLS,PW21169105,N,Y,33.8742335,-117.9408039
MLS Listing,,Single Family Residential,401 Cienaga Dr,Fullerton,CA,92835,885000,4,2.0,83 - Fullerton,2343,8250,1966,23,378,,Active,August-22-2021 11:00 AM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Fullerton/401-Cienaga-Dr-92835/home/4111946,CRMLS,PW21167359,N,Y,33.9163792,-117.9253807
MLS Listing,,Single Family Residential,2040 Redondo Pl,Fullerton,CA,92835,1499000,4,2.5,83 - Fullerton,2496,20800,1962,24,601,,Active,,,http://www.redfin.com/CA/Fullerton/2040-Redondo-Pl-92835/home/4104012,CRMLS,PW21153631,N,Y,33.8929725,-117.9412158
MLS Listing,,Single Family Residential,2110 Skyline Dr,Fullerton,CA,92831,2500000,3,3.5,83 - Fullerton,2430,32550,1963,24,1029,,Active,,,http://www.redfin.com/CA/Fullerton/2110-Skyline-Dr-92831/home/4087675,CRMLS,OC21161269,N,Y,33.8898888,-117.9071184
MLS Listing,,Single Family Residential,1828 Brooke Ln,Fullerton,CA,92833,1199000,4,2.5,83 - Fullerton,2610,7425,1989,24,459,175,Active,,,http://www.redfin.com/CA/Fullerton/1828-Brooke-Ln-92833/home/4099314,CRMLS,SB21166731,N,Y,33.8994299,-117.9584222
MLS Listing,,Single Family Residential,1401 Avenida Antigua,Fullerton,CA,92833,899000,4,1.75,83 - Fullerton,1828,12825,1972,24,492,,Active,,,http://www.redfin.com/CA/Fullerton/1401-Avenida-Antigua-92833/home/4092965,CRMLS,OC21159549,N,Y,33.897691,-117.9493158
MLS Listing,,Single Family Residential,1841 Sheddon St,Fullerton,CA,92833,1799000,5,4.5,83 - Fullerton,3854,9283,2004,25,467,158,Active,,,http://www.redfin.com/CA/Fullerton/1841-Sheddon-St-92833/home/5897789,CRMLS,PW21165301,N,Y,33.8865402,-117.9533428
MLS Listing,,Single Family Residential,1927 Edinburgh Way,Fullerton,CA,92831,960000,3,2.5,83 - Fullerton,2170,5868,1995,26,442,345,Active,August-27-2021 12:00 AM,August-27-2021 11:59 PM,http://www.redfin.com/CA/Fullerton/1927-Edinburgh-Way-92831/home/4090265,CRMLS,TR21165076,N,Y,33.894706,-117.895647
MLS Listing,,Single Family Residential,1816 Evergreen Ave,Fullerton,CA,92835,799000,3,2.0,83 - Fullerton,1272,7245,1963,28,628,,Active,August-22-2021 12:00 PM,August-22-2021 03:00 PM,http://www.redfin.com/CA/Fullerton/1816-Evergreen-Ave-92835/home/4086320,CRMLS,PW21162851,N,Y,33.9055638,-117.8951256
MLS Listing,,Single Family Residential,1713 W West Ave,Fullerton,CA,92833,865000,4,2.0,83 - Fullerton,1380,6000,1952,30,627,,Active,,,http://www.redfin.com/CA/Fullerton/1713-West-Ave-92833/home/3168231,CRMLS,PW21161884,N,Y,33.8659112,-117.9580104
MLS Listing,,Single Family Residential,1219 W Oak Ave,Fullerton,CA,92833,749000,3,2.0,83 - Fullerton,1545,6324,1955,30,485,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Fullerton/1219-W-Oak-Ave-92833/home/3176736,CRMLS,PW21162286,N,Y,33.864611,-117.9466158
MLS Listing,,Single Family Residential,2155 Teri Pl,Fullerton,CA,92831,830000,4,2.75,83 - Fullerton,1832,8736,1963,30,453,,Active,,,http://www.redfin.com/CA/Fullerton/2155-Teri-Pl-92831/home/3161984,CRMLS,PW21161275,N,Y,33.8926856,-117.8853751
MLS Listing,,Single Family Residential,774 Stephens Ave,Fullerton,CA,92833,1299900,4,2.5,Fullerton,2063,10649,1972,34,630,,Active,,,http://www.redfin.com/CA/Fullerton/774-Stephens-Ave-92833/home/3170910,TheMLS,21-762704,N,Y,33.8776729,-117.9475768
MLS Listing,,Single Family Residential,114 N Roosevelt Ave,Fullerton,CA,92832,649900,2,1.0,83 - Fullerton,808,6692,1947,34,804,,Active,,,http://www.redfin.com/CA/Fullerton/114-N-Roosevelt-Ave-92832/home/3174819,CRMLS,DW21157915,N,Y,33.8708568,-117.9406114
MLS Listing,,Single Family Residential,301 E Elm Ave,Fullerton,CA,92832,630000,3,2.0,83 - Fullerton,1723,7040,1955,36,366,,Active,,,http://www.redfin.com/CA/Fullerton/301-E-Elm-Ave-92832/home/3186705,CRMLS,PW21156734,N,Y,33.864686,-117.9196139
MLS Listing,,Single Family Residential,605 Juniper St,Brea,CA,92821,1799000,5,3.75,86 - Brea,3099,11761,1964,38,581,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Brea/605-Juniper-St-92821/home/4118734,CRMLS,PW21154525,N,Y,33.9081172,-117.9131374
MLS Listing,,Single Family Residential,912 El Dorado Dr,Fullerton,CA,92832,1030000,3,3.0,83 - Fullerton,2150,8000,1956,39,479,,Active,,,http://www.redfin.com/CA/Fullerton/912-El-Dorado-Dr-92832/home/3155647,CRMLS,PW21154206,N,Y,33.8808713,-117.9307813
MLS Listing,,Single Family Residential,342 W Valley View Dr,Fullerton,CA,92835,1349000,3,2.5,83 - Fullerton,3024,10500,1975,39,446,,Active,August-22-2021 02:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Fullerton/342-W-Valley-View-Dr-92835/home/3155613,CRMLS,WS21153967,N,Y,33.881466,-117.929234
MLS Listing,,Single Family Residential,4218 W Flower Ave,Fullerton,CA,92833,699000,4,2.0,83 - Fullerton,1245,6000,1962,42,561,,Active,,,http://www.redfin.com/CA/Fullerton/4218-W-Flower-Ave-92833/home/3310365,CRMLS,RS21146500,N,Y,33.8626601,-117.9820326
MLS Listing,,Single Family Residential,325 Marwood Ave,Fullerton,CA,92832,839000,3,2.0,83 - Fullerton,1797,6138,1927,44,467,,Active,August-22-2021 12:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Fullerton/325-N-Marwood-Ave-92832/home/3179826,CRMLS,PW21150379,N,Y,33.8732244,-117.9367308
MLS Listing,,Single Family Residential,3019 Sunnywood Dr,Fullerton,CA,92835,1224999,4,2.5,83 - Fullerton,2413,12810,1959,45,508,,Active,,,http://www.redfin.com/CA/Fullerton/3019-Sunnywood-Dr-92835/home/4114922,CRMLS,PW21147913,N,Y,33.9084748,-117.9241221
MLS Listing,,Single Family Residential,1970 Skyline Dr,Fullerton,CA,92831,2950000,5,6.5,83 - Fullerton,6398,20038,1991,46,461,,Active,,,http://www.redfin.com/CA/Fullerton/1970-Skyline-Dr-92831/home/3161635,CRMLS,PW21147610,N,Y,33.8885781,-117.9082856
MLS Listing,,Single Family Residential,200 N Lee Ave,Fullerton,CA,92833,840000,3,2.0,83 - Fullerton,1445,6195,1950,46,581,,Active,,,http://www.redfin.com/CA/Fullerton/200-N-Lee-Ave-92833/home/3173016,CRMLS,TR21147471,N,Y,33.8712615,-117.9484921
MLS Listing,,Single Family Residential,2643 Amherst Ave,Fullerton,CA,92831,870000,4,2.0,83 - Fullerton,1459,7900,1963,50,596,,Active,,,http://www.redfin.com/CA/Fullerton/2643-Amherst-Ave-92831/home/3161962,CRMLS,PW21145036,N,Y,33.893777,-117.8835439
MLS Listing,,Single Family Residential,906 W Hill Ave,Fullerton,CA,92832,850000,3,2.0,83 - Fullerton,1715,6111,1957,58,496,,Active,,,http://www.redfin.com/CA/Fullerton/906-W-Hill-Ave-92832/home/3339142,CRMLS,PW21138194,N,Y,33.8609073,-117.9405064
MLS Listing,,Single Family Residential,3517 W Ash Ave,Fullerton,CA,92833,650000,2,2.0,83 - Fullerton,1371,6000,1952,59,474,,Active,,,http://www.redfin.com/CA/Fullerton/3517-W-Ash-Ave-92833/home/3167133,CRMLS,PW21137955,N,Y,33.8650057,-117.9737967
MLS Listing,,Single Family Residential,1714 W West Ave,Fullerton,CA,92833,849000,3,2.0,Fullerton,1465,6400,1952,61,580,,Active,August-22-2021 01:00 PM,August-22-2021 03:00 PM,http://www.redfin.com/CA/Fullerton/1714-West-Ave-92833/home/3168239,TheMLS,21-752094,N,Y,33.8654693,-117.9580104
MLS Listing,,Single Family Residential,941 Laguna Rd,Fullerton,LA,92835,1850000,4,3.5,83 - Fullerton,3827,25600,1961,71,483,,Active,,,http://www.redfin.com/CA/Fullerton/941-Laguna-Rd-92835/home/4105280,i-Tech MLS,320006437,N,Y,33.9007255,-117.9386758
MLS Listing,,Single Family Residential,2031 Pioneer Ave,Fullerton,CA,92831,2099000,5,6.0,83 - Fullerton,5704,22060,1979,72,368,,Active,,,http://www.redfin.com/CA/Fullerton/2031-Pioneer-Ave-92831/home/4087881,CRMLS,PW21126617,N,Y,33.8892079,-117.8939125
MLS Listing,,Single Family Residential,1207 Wilson Ave,Fullerton,CA,92831,2000000,8,6.0,83 - Fullerton,4205,7200,1960,100,476,,Active,,,http://www.redfin.com/CA/Fullerton/1207-Wilson-Ave-92831/home/4074731,CRMLS,CV21103600,N,Y,33.8818262,-117.8924706
MLS Listing,,Single Family Residential,1105 E Walnut Ave,Fullerton,CA,92831,1099999,6,5.0,83 - Fullerton,1850,6540,1951,117,595,,Active,,,http://www.redfin.com/CA/Fullerton/1105-E-Walnut-Ave-92831/home/3188539,CRMLS,OC21088097,N,Y,33.8684798,-117.9084
MLS Listing,,Single Family Residential,511 W FERN Dr,Fullerton,CA,92832,1950000,4,4.5,83 - Fullerton,3500,22216,1936,168,557,,Active,,,http://www.redfin.com/CA/Fullerton/511-W-Fern-Dr-92832/home/3179416,CRMLS,PW21047873,N,Y,33.8805366,-117.9336188
