SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1 Windswept Way,Mission Viejo,CA,92692,959900,4,2.5,MN - Mission Viejo North,2406,3408,1999,38,399,161,Active,,,http://www.redfin.com/CA/Mission-Viejo/1-Windswept-Way-92692/home/5783711,CRMLS,OC21151474,N,Y,33.6649576,-117.6264089
MLS Listing,,Single Family Residential,27901 Calle Valdes,Mission Viejo,CA,92692,725000,3,2.0,MC - Mission Viejo Central,1453,3440,1972,1,499,466,Active,,,http://www.redfin.com/CA/Mission-Viejo/27901-Calle-Valdes-92692/home/5068025,CRMLS,OC21185330,N,Y,33.617828,-117.644149
MLS Listing,,Single Family Residential,28042 Espinoza,Mission Viejo,CA,92692,849900,2,1.5,MC - Mission Viejo Central,1495,3774,1980,1,568,465,Active,,,http://www.redfin.com/CA/Mission-Viejo/28042-Espinoza-92692/home/5076954,CRMLS,OC21185174,N,Y,33.613459,-117.6413529
MLS Listing,,Single Family Residential,27195 Monforte,Mission Viejo,CA,92692,1059000,4,3.0,MS - Mission Viejo South,2674,5000,1982,2,396,107,Active,,,http://www.redfin.com/CA/Mission-Viejo/27195-Monforte-92692/home/5027877,CRMLS,OC21180714,N,Y,33.5850008,-117.6565147
MLS Listing,,Single Family Residential,22496 Almaden,Mission Viejo,CA,92691,1390000,5,2.0,MN - Mission Viejo North,2540,6800,1977,2,547,98,Active,,,http://www.redfin.com/CA/Mission-Viejo/22496-Almaden-92691/home/5087367,CRMLS,TR21184230,N,Y,33.6361495,-117.6491456
MLS Listing,,Single Family Residential,25356 FELICIA Ct,Mission Viejo,CA,92691,799000,3,2.0,MC - Mission Viejo Central,1607,5052,1977,3,497,130,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Mission-Viejo/25356-Felicia-Ct-92691/home/4843609,CRMLS,OC21183449,N,Y,33.6095116,-117.6882399
MLS Listing,,Single Family Residential,26721 Sinforosa Dr,Mission Viejo,CA,92691,979000,3,2.0,MC - Mission Viejo Central,1660,8625,1972,3,590,,Active,August-22-2021 12:00 PM,August-22-2021 03:00 PM,http://www.redfin.com/CA/Mission-Viejo/26721-Sinforosa-Dr-92691/home/5081513,CRMLS,OC21183463,N,Y,33.6108439,-117.6637895
MLS Listing,,Single Family Residential,21452 Pedroso,Mission Viejo,CA,92691,799900,3,2.0,MN - Mission Viejo North,1120,5145,1977,4,714,,Active,,,http://www.redfin.com/CA/Mission-Viejo/21452-Pedroso-92691/home/5108812,CRMLS,OC21182180,N,Y,33.651527,-117.6552873
MLS Listing,,Single Family Residential,21941 Jinetes,Mission Viejo,CA,92691,860000,4,2.0,MN - Mission Viejo North,1472,5060,1979,4,584,21,Active,,,http://www.redfin.com/CA/Mission-Viejo/21941-Jinetes-92691/home/5110710,CRMLS,OC21181364,N,Y,33.6442999,-117.6504745
MLS Listing,,Single Family Residential,23992 Salero Ln,Mission Viejo,CA,92691,879000,4,2.5,MC - Mission Viejo Central,1910,7800,1968,4,460,21,Active,,,http://www.redfin.com/CA/Mission-Viejo/23992-Salero-Ln-92691/home/5077896,CRMLS,OC21180025,N,Y,33.6143673,-117.671581
MLS Listing,,Single Family Residential,28792 El Mio Ln,Mission Viejo,CA,92692,989000,4,2.0,MS - Mission Viejo South,1430,5700,1970,4,692,,Active,,,http://www.redfin.com/CA/Mission-Viejo/28792-El-Mio-Ln-92692/home/5011704,CRMLS,LG21179205,N,Y,33.5447608,-117.6644083
MLS Listing,,Single Family Residential,26712 Dulcinea,Mission Viejo,CA,92691,775000,3,3.0,MS - Mission Viejo South,1943,2205,1976,4,399,438,Active,August-22-2021 02:00 PM,August-22-2021 05:00 PM,http://www.redfin.com/CA/Mission-Viejo/26712-Dulcinea-92691/home/5018345,CRMLS,OC21182338,N,Y,33.576102,-117.664001
MLS Listing,,Single Family Residential,21651 Consejos,Mission Viejo,CA,92691,865000,5,3.0,MN - Mission Viejo North,1936,5960,1977,5,447,21,Active,,,http://www.redfin.com/CA/Mission-Viejo/21651-Consejos-92691/home/5109397,CRMLS,OC21181227,N,Y,33.6486161,-117.6504745
MLS Listing,,Single Family Residential,27762 Tirante,Mission Viejo,CA,92692,924900,4,2.0,MC - Mission Viejo Central,1640,5673,1977,5,564,58,Active,,,http://www.redfin.com/CA/Mission-Viejo/27762-Tirante-92692/home/5073562,CRMLS,OC21180972,N,Y,33.599651,-117.6458908
MLS Listing,,Single Family Residential,24572 Mosquero Ln,Mission Viejo,CA,92691,1099000,4,3.0,MC - Mission Viejo Central,2300,9493,1967,5,478,21,Active,,,http://www.redfin.com/CA/Mission-Viejo/24572-Mosquero-Ln-92691/home/5039315,CRMLS,OC21173477,N,Y,33.6058482,-117.6634229
MLS Listing,,Single Family Residential,26571 Sinforosa Dr,Mission Viejo,CA,92691,890000,3,2.0,MC - Mission Viejo Central,1320,8200,1969,8,674,21,Active,August-22-2021 01:00 PM,August-22-2021 05:00 PM,http://www.redfin.com/CA/Mission-Viejo/26571-Sinforosa-Dr-92691/home/5078299,CRMLS,OC21179936,N,Y,33.6099004,-117.6666083
MLS Listing,,Single Family Residential,14 Mulberry Ln,Trabuco Canyon,CA,92679,1399900,5,3.0,TC - Trabuco Canyon,3415,25000,1990,9,410,65,Active,August-22-2021 02:00 PM,August-22-2021 05:00 PM,http://www.redfin.com/CA/Trabuco-Canyon/14-Mulberry-Ln-92679/home/5118399,CRMLS,OC21178590,N,Y,33.6730013,-117.6199909
