SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,16 Clearview,Newport Coast,CA,92657,5250000,5,4.5,N26 - Newport Coast,4660,10400,1994,117,1127,888,Active,,,http://www.redfin.com/CA/Newport-Beach/16-Clearview-92657/home/4749071,CRMLS,NP21089220,N,Y,33.599218,-117.8292424
MLS Listing,,Single Family Residential,16 Coral Rdg,Newport Coast,CA,92657,39950000,7,10.5,CR - Crystal Cove,15376,22947,2021,131,2598,1015,Active,,,http://www.redfin.com/CA/Newport-Beach/16-Coral-Rdg-92657/home/7213126,CRMLS,NP21077454,N,Y,33.5810246,-117.8256351
MLS Listing,,Single Family Residential,1 Harbor Lgt,Newport Coast,CA,92657,15995000,5,6.5,N26 - Newport Coast,8169,23100,1994,137,1958,728,Active,,,http://www.redfin.com/CA/Newport-Coast/1-Harbor-Lgt-92657/home/4746885,CRMLS,NP21013093,N,Y,33.5999093,-117.8495044
MLS Listing,,Single Family Residential,5 Seahaven,Newport Coast,CA,92657,5720000,4,6.5,N26 - Newport Coast,5654,14250,1996,152,1012,900,Active,,,http://www.redfin.com/CA/Newport-Beach/5-Seahaven-92657/home/4749090,CRMLS,OC21059465,N,Y,33.601825,-117.8287284
MLS Listing,,Single Family Residential,7 Pelican Vista Dr,Newport Coast,CA,92657,26900000,6,7.5,N26 - Newport Coast,11636,29839,2005,174,2312,728,Active,,,http://www.redfin.com/CA/Newport-Coast/7-Pelican-Vista-Dr-92657/home/4747630,CRMLS,NP21042189,N,Y,33.5932498,-117.8420867
MLS Listing,,Single Family Residential,18 Swimmers Pt,Newport Coast,CA,92657,25192000,6,7.75,CR - Crystal Cove,11451,20438,2022,216,2200,748,Active,,,http://www.redfin.com/CA/Newport-Beach/18-Swimmers-Pt-92657/home/7213121,CRMLS,OC21011374,N,Y,33.5806665,-117.8215358
MLS Listing,,Single Family Residential,6 Waves End,Newport Coast,CA,92657,26200000,8,8.75,CR - Crystal Cove,13787,29481,2022,216,1900,1250,Active,,,http://www.redfin.com/CA/Newport-Beach/6-Waves-End-92657/home/7202953,CRMLS,OC21011334,N,Y,33.5794758,-117.8251088
MLS Listing,,Single Family Residential,23 Fiore,Newport Coast,CA,92657,2950000,3,2.5,N26 - Newport Coast,2706,5161,1997,220,1090,520,Active,,,http://www.redfin.com/CA/Newport-Coast/23-Fiore-92657/home/5899934,CRMLS,NP21008108,N,Y,33.6070032,-117.8186183
MLS Listing,,Single Family Residential,9 Coral Rdg,Newport Coast,CA,92657,14995000,6,6.5,CR - Crystal Cove,11900,22647,2019,289,1260,1310,Active,,,http://www.redfin.com/CA/NEWPORT-BEACH/9-CORAL-RDG-92657/home/7217454,CRMLS,OC20218366,N,Y,33.581768,-117.825111
MLS Listing,,Single Family Residential,22 Deep Sea,Newport Coast,CA,92657,16800000,6,7.0,CR - Crystal Cove,12234,32543,2007,297,1373,1184,Active,,,http://www.redfin.com/CA/Newport-Coast/22-Deep-Sea-92657/home/5957795,CRMLS,WS20222239,N,Y,33.5809928,-117.8308223
MLS Listing,,Single Family Residential,7 Harbor Lgt,Newport Coast,CA,92657,25900000,7,9.5,N26 - Newport Coast,11390,25387,2021,314,2274,926,Active,,,http://www.redfin.com/CA/Newport-Coast/7-Harbor-Lgt-92657/home/4746888,CRMLS,NP20214845,N,Y,33.599131,-117.849062
MLS Listing,,Single Family Residential,21 Skyridge,Newport Coast,CA,92657,8000000,5,7.0,N26 - Newport Coast,11047,19790,2000,326,724,838,Active,,,http://www.redfin.com/CA/Newport-Beach/21-Skyridge-92657/home/4747765,CRMLS,OC20204748,N,Y,33.5947642,-117.8385151
MLS Listing,,Single Family Residential,11 Clear Water,Newport Coast,CA,92657,23000000,7,9.5,CR - Crystal Cove,12681,21220,2011,438,1814,1015,Active,,,http://www.redfin.com/CA/Newport-Coast/11-Clear-Water-92657/home/5957778,CRMLS,NP20109099,N,Y,33.5816571,-117.8317381
