SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,5 Duskywing Ct,Ladera Ranch,CA,92694,1250000,4,3.5,LD - Ladera Ranch,2457,5425,2003,2,509,193,Active,,,http://www.redfin.com/CA/Mission-Viejo/5-Duskywing-Ct-92694/home/5905339,CRMLS,OC21180035,N,Y,33.54378,-117.6340734
MLS Listing,,Single Family Residential,16 Whidbey Dr,Ladera Ranch,CA,92694,1049000,3,2.5,LD - Ladera Ranch,1930,3286,2003,3,544,231,Active,August-22-2021 11:00 AM,August-22-2021 02:00 PM,http://www.redfin.com/CA/Mission-Viejo/16-Whidbey-Dr-92694/home/5906167,CRMLS,OC21177785,N,Y,33.555212,-117.6398402
MLS Listing,,Single Family Residential,71 Bedstraw,Ladera Ranch,CA,92694,1150000,4,3.5,LD - Ladera Ranch,2293,4230,2003,3,502,318,Active,August-22-2021 11:00 AM,August-22-2021 02:00 PM,http://www.redfin.com/CA/Mission-Viejo/71-Bedstraw-Loop-92694/home/5935513,CRMLS,CV21183246,N,Y,33.540549,-117.641544
MLS Listing,,Single Family Residential,5 Tranquility Pl,Ladera Ranch,CA,92694,2395000,5,4.5,LD - Ladera Ranch,4673,8127,2006,5,513,473,Active,,,http://www.redfin.com/CA/Mission-Viejo/5-Tranquility-Pl-92694/home/5962933,CRMLS,OC21181588,N,Y,33.543627,-117.638174
MLS Listing,,Single Family Residential,3 Basilica Pl,Ladera Ranch,CA,92694,2299900,5,5.5,LD - Ladera Ranch,4673,9496,2005,5,492,472,Active,,,http://www.redfin.com/CA/Ladera-Ranch/3-Basilica-Pl-92694/home/5962025,CRMLS,OC21180169,N,Y,33.5381265,-117.6359209
MLS Listing,,Single Family Residential,26 Rinehart Rd,Ladera Ranch,CA,92694,798500,3,3.5,LD - Ladera Ranch,1919,1700,2005,6,416,312,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Mission-Viejo/26-Rinehart-Rd-92694/home/5951770,CRMLS,OC21171336,N,Y,33.5394927,-117.6462856
MLS Listing,,Single Family Residential,27 Merrill,Ladera Ranch,CA,92694,1599880,4,4.5,LD - Ladera Ranch,3683,6987,2002,9,434,226,Active,,,http://www.redfin.com/CA/Mission-Viejo/27-Merrill-Hl-92694/home/5862781,CRMLS,OC21163391,N,Y,33.560512,-117.639269
MLS Listing,,Single Family Residential,9 Honey Tree Farm,Ladera Ranch,CA,92694,829000,3,2.5,LD - Ladera Ranch,1442,2277,2003,17,575,318,Active,,,http://www.redfin.com/CA/Ladera-Ranch/9-Honey-Tree-Farm-92694/home/5920981,CRMLS,OC21166682,N,Y,33.5509302,-117.6452033
MLS Listing,,Single Family Residential,6 Wood Barn Rd,Ladera Ranch,CA,92694,820000,3,2.5,LD - Ladera Ranch,1460,2059,2003,21,562,313,Active,,,http://www.redfin.com/CA/Mission-Viejo/6-Wood-Barn-Rd-92694/home/5893440,CRMLS,TR21168667,N,Y,33.5497577,-117.6434843
MLS Listing,,Single Family Residential,22 Hydrangea St,Ladera Ranch,CA,92694,1019998,3,2.5,LD - Ladera Ranch,2044,2997,2003,24,499,312,Active,August-22-2021 12:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Ladera-Ranch/22-Hydrangea-St-92694/home/5862266,CRMLS,OC21166573,N,Y,33.5478683,-117.6337893
MLS Listing,,Single Family Residential,19 Alexa Ln,Ladera Ranch,CA,92694,2650000,5,4.75,LD - Ladera Ranch,5800,13000,2017,27,457,406,Active,,,http://www.redfin.com/CA/Mission-Viejo/19-Alexa-Ln-92694/home/7212833,CRMLS,OC21163399,N,Y,33.533246,-117.636466
MLS Listing,,Single Family Residential,6 Copious Ln,Ladera Ranch,CA,92694,1699000,4,4.5,LD - Ladera Ranch,3990,5775,2003,31,426,193,Active,,,http://www.redfin.com/CA/Ladera-Ranch/6-Copious-Ln-92694/home/5935947,CRMLS,OC21157517,N,Y,33.5371406,-117.6463721
MLS Listing,,Single Family Residential,12 Thornhill St,Ladera Ranch,CA,92694,2150000,5,4.5,LD - Ladera Ranch,4079,8957,2001,35,527,236,Active,,,http://www.redfin.com/CA/Ladera-Ranch/12-Thornhill-St-92694/home/5823457,CRMLS,PW21138963,N,Y,33.5741975,-117.6343623
MLS Listing,,Single Family Residential,3 Lennox Ct,Ladera Ranch,CA,92694,2100000,5,5.5,LD - Ladera Ranch,4605,8922,2005,66,456,472,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Mission-Viejo/3-Lennox-Ct-92694/home/5962464,CRMLS,OC21128261,N,Y,33.543856,-117.632068
MLS Listing,,Single Family Residential,1 Stellar Isle,Ladera Ranch,CA,92694,2799500,6,6.5,LD - Ladera Ranch,5312,12130,2006,71,527,450,Active,,,http://www.redfin.com/CA/Ladera-Ranch/1-Stellar-Isle-92694/home/5962496,CRMLS,OC21125402,N,Y,33.5388491,-117.6322537
