SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,16522 Charleyville Cir,Huntington Beach,CA,92649,1259990,4,3.0,15 - West Huntington Beach,2224,5607,1968,16,567,,Active,August-22-2021 01:00 PM,August-22-2021 05:00 PM,http://www.redfin.com/CA/Huntington-Beach/16522-Charleyville-Cir-92649/home/3767675,CRMLS,OC21141593,N,Y,33.7222871,-118.0269111
MLS Listing,,Single Family Residential,21831 Seaside Ln,Huntington Beach,CA,92646,1849900,5,3.0,14 - South Huntington Beach,2520,6120,1969,16,734,,Active,,,http://www.redfin.com/CA/Huntington-Beach/21831-Seaside-Ln-92646/home/3778268,CRMLS,OC21170801,N,Y,33.6455639,-117.9602526
MLS Listing,,Single Family Residential,6322 Santa Ynez Dr,Huntington Beach,CA,92647,1145000,4,2.0,15 - West Huntington Beach,2106,6000,1966,17,544,,Active,,,http://www.redfin.com/CA/Huntington-Beach/6322-Santa-Ynez-Dr-92647/home/3543983,CRMLS,OC21172588,N,Y,33.7085083,-118.0179226
MLS Listing,,Single Family Residential,16732 Wanderer Ln,Huntington Beach,CA,92649,4495000,4,4.5,17 - Northwest Huntington Beach,4780,5400,1971,17,940,,Active,,,http://www.redfin.com/CA/Huntington-Beach/16732-Wanderer-Ln-92649/home/3867813,CRMLS,OC21172345,N,Y,33.7196049,-118.0621747
MLS Listing,,Single Family Residential,20471 Graystone Ln,Huntington Beach,CA,92646,1599000,4,2.5,14 - South Huntington Beach,2450,5915,1972,17,653,,Active,,,http://www.redfin.com/CA/Huntington-Beach/20471-Graystone-Ln-92646/home/3787074,CRMLS,OC21170341,N,Y,33.6654632,-117.9588111
MLS Listing,,Single Family Residential,22072 Capistrano Ln,Huntington Beach,CA,92646,1549000,3,2.0,14 - South Huntington Beach,1346,6000,1964,18,1151,,Active,,,http://www.redfin.com/CA/Huntington-Beach/22072-Capistrano-Ln-92646/home/3555304,CRMLS,OC21170904,N,Y,33.6420469,-117.9668875
MLS Listing,,Single Family Residential,19522 Starfish Ln,Huntington Beach,CA,92648,1025000,3,2.0,15 - West Huntington Beach,1400,3526,1973,18,732,407,Active,August-22-2021 12:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Huntington-Beach/19522-Starfish-Ln-92648/home/3133880,CRMLS,OC21168438,N,Y,33.67668,-118.0060442
MLS Listing,,Single Family Residential,9401 Gateshead Dr,Huntington Beach,CA,92646,2175000,5,2.25,14 - South Huntington Beach,3092,6500,1978,18,703,,Active,,,http://www.redfin.com/CA/Huntington-Beach/9401-Gateshead-Dr-92646/home/3780934,CRMLS,OC21162123,N,Y,33.6395162,-117.9634099
MLS Listing,,Single Family Residential,4831 Coveview Dr,Huntington Beach,CA,92649,1540000,4,2.5,15 - West Huntington Beach,1995,2875,2010,20,772,275,Active,,,http://www.redfin.com/CA/Huntington-Beach/4831-Coveview-Dr-92649/home/17467962,i-Tech MLS,320007108,N,Y,33.7114584,-118.0442922
MLS Listing,,Single Family Residential,9421 Gulstrand Cir,Huntington Beach,CA,92646,1449000,4,2.5,14 - South Huntington Beach,2178,5980,1965,20,665,,Active,,,http://www.redfin.com/CA/Huntington-Beach/9421-Gulstrand-Cir-92646/home/3775495,CRMLS,OC21166602,N,Y,33.6449208,-117.9630438
MLS Listing,,Single Family Residential,514 20th St,Huntington Beach,CA,92648,1699000,3,2.5,15 - West Huntington Beach,2250,2938,1979,21,755,,Active,,,http://www.redfin.com/CA/Huntington-Beach/514-20th-St-92648/home/3129212,CRMLS,OC21168744,N,Y,33.670201,-118.010734
MLS Listing,,Single Family Residential,3371 Tempe Dr,Huntington Beach,CA,92649,899999,3,3.0,17 - Northwest Huntington Beach,1580,1540,1978,24,570,470,Active,,,http://www.redfin.com/CA/Huntington-Beach/3371-Tempe-Dr-92649/home/3879670,CRMLS,OC21163070,N,Y,33.728302,-118.069412
MLS Listing,,Single Family Residential,19906 Maritime Ln,Huntington Beach,CA,92648,1195000,4,3.5,15 - West Huntington Beach,2300,2856,1975,25,520,426,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Huntington-Beach/19906-Maritime-Ln-92648/home/3134425,CRMLS,OC21165569,N,Y,33.6709876,-118.0078586
MLS Listing,,Single Family Residential,17771 San Doval Ln,Huntington Beach,CA,92647,1599999,5,3.0,15 - West Huntington Beach,2465,6528,1967,26,649,,Active,,,http://www.redfin.com/CA/Huntington-Beach/17771-San-Doval-Ln-92647/home/3850425,CRMLS,OC21165260,N,Y,33.7040709,-118.0131422
MLS Listing,,Single Family Residential,19341 Fiji Ln,Huntington Beach,CA,92646,1100000,5,3.0,14 - South Huntington Beach,1836,6000,1965,27,599,,Active,,,http://www.redfin.com/CA/Huntington-Beach/19341-Fiji-Ln-92646/home/3811226,CRMLS,OC21162053,N,Y,33.6817359,-117.9479201
MLS Listing,,Single Family Residential,4601 Scenario Dr,Huntington Beach,CA,92649,1010000,3,2.0,17 - Northwest Huntington Beach,1232,6100,1962,28,820,,Active,,,http://www.redfin.com/CA/Huntington-Beach/4601-Scenario-Dr-92649/home/3869365,CRMLS,OC21163235,N,Y,33.7250545,-118.0483628
MLS Listing,,Single Family Residential,7651 Rhone Ln,Huntington Beach,CA,92647,1050000,5,2.5,17 - Northwest Huntington Beach,1984,6000,1963,29,529,,Active,,,http://www.redfin.com/CA/Huntington-Beach/7651-Rhone-Ln-92647/home/3721692,CRMLS,PW21162769,N,Y,33.7264692,-117.995232
MLS Listing,,Single Family Residential,6691 Country Cir,Huntington Beach,CA,92648,4995000,4,4.5,15 - West Huntington Beach,3100,9600,2021,30,1611,,Active,,,http://www.redfin.com/CA/Huntington-Beach/6691-Country-Cir-92648/home/3133767,CRMLS,OC21096463,N,Y,33.6816783,-118.0115183
MLS Listing,,Single Family Residential,17322 Juniper Ln,Huntington Beach,CA,92649,2400000,5,4.75,15 - West Huntington Beach,3826,6755,2019,30,627,231,Active,,,http://www.redfin.com/CA/Huntington-Beach/17322-Juniper-Ln-92649/home/112723626,CRMLS,OC21143228,N,Y,33.710836,-118.035118
MLS Listing,,Single Family Residential,10212 Cutty Sark Dr,Huntington Beach,CA,92646,999000,4,2.0,14 - South Huntington Beach,1458,6150,1962,30,685,,Active,,,http://www.redfin.com/CA/Huntington-Beach/10212-Cutty-Sark-Dr-92646/home/3809190,CRMLS,OC21161702,N,Y,33.6753714,-117.9503226
MLS Listing,,Single Family Residential,6582 POLO Cir,Huntington Beach,CA,92648,3195000,4,4.0,15 - West Huntington Beach,4270,9000,1991,31,748,167,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Huntington-Beach/6582-Polo-Cir-92648/home/3837464,CRMLS,OC21159979,N,Y,33.6911398,-118.0136226
MLS Listing,,Single Family Residential,6631 Walton Dr,Huntington Beach,CA,92647,976000,4,2.0,699 - Not Defined,1808,6000,1964,31,540,,Active,,,http://www.redfin.com/CA/Huntington-Beach/6631-Walton-Dr-92647/home/3762370,CRMLS,OC21160549,N,Y,33.7297663,-118.013005
MLS Listing,,Single Family Residential,9961 Kings Canyon Dr,Huntington Beach,CA,92646,1395000,4,3.0,14 - South Huntington Beach,2582,7992,1971,32,540,,Active,August-22-2021 12:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Huntington-Beach/9961-Kings-Canyon-Dr-92646/home/3787147,CRMLS,OC21157848,N,Y,33.6701362,-117.9544411
MLS Listing,,Single Family Residential,16111 Marjan Ln,Huntington Beach,CA,92647,1175000,3,2.5,17 - Northwest Huntington Beach,1714,6000,1965,37,686,,Active,,,http://www.redfin.com/CA/Huntington-Beach/16111-Marjan-Ln-92647/home/3764394,CRMLS,PW21155607,N,Y,33.7283703,-118.0104204
MLS Listing,,Single Family Residential,807 Huntington St,Huntington Beach,CA,92648,3250000,3,3.5,15 - West Huntington Beach,2900,3375,2019,38,1121,,Active,,,http://www.redfin.com/CA/Huntington-Beach/807-Huntington-St-92648/home/169438499,CRMLS,OC21154860,N,Y,33.664298,-117.9953463
MLS Listing,,Single Family Residential,6151 Oakbrook Cir,Huntington Beach,CA,92648,2599000,5,3.5,15 - West Huntington Beach,3776,7000,1987,38,688,273,Active,,,http://www.redfin.com/CA/Huntington-Beach/6151-Oakbrook-Cir-92648/home/3135167,CRMLS,NP21153164,N,Y,33.6816808,-118.0239607
MLS Listing,,Single Family Residential,14162 Enfield Cir,Westminster,CA,92683,949900,4,2.5,59 - Westminster North of 405 & Westminster,1996,5640,1972,39,476,,Active,,,http://www.redfin.com/CA/Westminster/14162-Enfield-Cir-92683/home/3891852,CRMLS,PW21153335,N,Y,33.7568794,-118.03487
MLS Listing,,Single Family Residential,8472 Compton Dr,Huntington Beach,CA,92646,1298000,4,3.0,14 - South Huntington Beach,1977,6000,1977,39,657,,Active,,,http://www.redfin.com/CA/Huntington-Beach/8472-Compton-Dr-92646/home/3808123,CRMLS,OC21098580,N,Y,33.6774134,-117.9804312
MLS Listing,,Single Family Residential,311 2nd St,Huntington Beach,CA,92648,2200000,4,4.0,15 - West Huntington Beach,2864,2937,2005,39,768,,Active,,,http://www.redfin.com/CA/Huntington-Beach/311-2nd-St-92648/home/5954352,CRMLS,NP21153336,N,Y,33.6583132,-117.9985374
MLS Listing,,Single Family Residential,8152 Centerstone Dr,Huntington Beach,CA,92646,1199999,4,2.5,699 - Not Defined,2176,4837,1997,41,551,145,Active,,,http://www.redfin.com/CA/Huntington-Beach/8152-Centerstone-Dr-92646/home/3794004,CRMLS,OC21151919,N,Y,33.6708365,-117.9870654
MLS Listing,,Single Family Residential,17151 Granada Ln,Huntington Beach,CA,92647,940000,4,2.0,16 - Fountain Valley / Northeast HB,1417,6000,1962,43,663,,Active,,,http://www.redfin.com/CA/Huntington-Beach/17151-Granada-Ln-92647/home/3856310,CRMLS,PW21150522,N,Y,33.7131618,-117.9880719
MLS Listing,,Single Family Residential,2015 California St,Huntington Beach,CA,92648,1250000,3,2.5,West Huntington Beach,2484,3375,2001,44,503,,Active,,,http://www.redfin.com/CA/Huntington-Beach/2015-California-St-92648/home/5800516,TheMLS,21-759336,N,Y,33.6754983,-117.9944771
MLS Listing,,Single Family Residential,6042 Kiser Dr,Huntington Beach,CA,92647,1189500,4,1.75,15 - West Huntington Beach,1830,6014,1965,44,650,,Active,,,http://www.redfin.com/CA/Huntington-Beach/6042-Kiser-Dr-92647/home/3545324,CRMLS,OC21149209,N,Y,33.7028619,-118.0229773
MLS Listing,,Single Family Residential,3165 Portofino Cir,Huntington Beach,CA,92649,2050000,4,3.5,17 - Northwest Huntington Beach,3165,4590,1985,44,648,760,Active,,,http://www.redfin.com/CA/Huntington-Beach/3165-Portofino-Cir-92649/home/3882479,CRMLS,OC21148575,N,Y,33.7263634,-118.0723244
MLS Listing,,Single Family Residential,9462 Mokihana Dr,Huntington Beach,CA,92646,1150000,3,2.0,14 - South Huntington Beach,1384,7000,1965,44,831,,Active,,,http://www.redfin.com/CA/Huntington-Beach/9462-Mokihana-Dr-92646/home/3776826,CRMLS,PW21149745,N,Y,33.6470414,-117.9627693
MLS Listing,,Single Family Residential,14352 Hammon Ln,Huntington Beach,CA,92647,1299000,4,2.5,17 - Northwest Huntington Beach,2854,7000,1963,44,455,,Active,August-22-2021 10:00 AM,August-22-2021 02:00 PM,http://www.redfin.com/CA/Huntington-Beach/14352-Hammon-Ln-92647/home/3888325,CRMLS,OC21149166,N,Y,33.7536786,-118.0289237
MLS Listing,,Single Family Residential,19191 Brynn Ct,Huntington Beach,CA,92648,1274900,3,3.0,15 - West Huntington Beach,2182,3498,2004,45,584,75,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Huntington-Beach/19191-Brynn-Ct-92648/home/5923177,CRMLS,IG21149403,N,Y,33.684083694,-117.9998157
MLS Listing,,Single Family Residential,21232 Hillsdale Ln,Huntington Beach,CA,92646,2200000,5,4.5,14 - South Huntington Beach,3535,8400,1991,45,622,91,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Huntington-Beach/21232-Hillsdale-Ln-92646/home/3781915,CRMLS,OC21134858,N,Y,33.6544813,-117.9656622
MLS Listing,,Single Family Residential,6691 Shetland Cir,Huntington Beach,CA,92648,2299000,4,3.0,15 - West Huntington Beach,3501,11250,1987,45,657,80,Active,,,http://www.redfin.com/CA/Huntington-Beach/6691-Shetland-Cir-92648/home/3837519,CRMLS,OC21148697,N,Y,33.6908424,-118.0118842
MLS Listing,,Single Family Residential,20552 Lavonne Ln,Huntington Beach,CA,92646,1895000,4,3.5,14 - South Huntington Beach,2457,6944,1965,45,771,,Active,,,http://www.redfin.com/CA/Huntington-Beach/20552-Lavonne-Ln-92646/home/3812668,CRMLS,OC21148482,N,Y,33.6643091,-117.9493844
MLS Listing,,Single Family Residential,7246 Seashark Cir,Huntington Beach,CA,92648,1099000,4,3.25,15 - West Huntington Beach,2330,2581,1975,45,472,426,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Huntington-Beach/7246-Seashark-Cir-92648/home/3134745,CRMLS,OC21139892,N,Y,33.6728189,-118.006783
MLS Listing,,Single Family Residential,623 8th St,Huntington Beach,CA,92648,1839000,3,2.5,15 - West Huntington Beach,2516,2886,1990,46,731,,Active,,,http://www.redfin.com/CA/Huntington-Beach/623-8th-St-92648/home/3142538,CRMLS,OC21146624,N,Y,33.6646517,-118.0003445
MLS Listing,,Single Family Residential,3612 Courtside Cir,Huntington Beach,CA,92649,11995000,4,6.5,17 - Northwest Huntington Beach,9128,15383,2003,52,1314,970,Active,,,http://www.redfin.com/CA/Huntington-Beach/3612-Courtside-Cir-92649/home/3878052,CRMLS,OC21136296,N,Y,33.718975,-118.065082
MLS Listing,,Single Family Residential,7772 Rhine Dr,Huntington Beach,CA,92647,967000,4,2.0,17 - Northwest Huntington Beach,1400,6000,1960,52,691,,Active,,,http://www.redfin.com/CA/Huntington-Beach/7772-Rhine-Dr-92647/home/3720754,CRMLS,DW21141743,N,Y,33.7209391,-117.9928529
MLS Listing,,Single Family Residential,720 Huntington St,Huntington Beach,CA,92648,2475000,3,2.75,15 - West Huntington Beach,4837,3375,2008,53,512,,Active,,,http://www.redfin.com/CA/Huntington-Beach/720-Huntington-St-92648/home/12491835,CRMLS,PW21140622,N,Y,33.6638524,-117.9947126
MLS Listing,,Single Family Residential,620 huntington St,Huntington Beach,CA,92648,2690000,4,4.5,15 - West Huntington Beach,3304,3327,2021,53,814,,Active,August-22-2021 01:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Huntington-Beach/620-Huntington-St-92648/home/3145613,CRMLS,OC21141994,N,Y,33.6629032,-117.9947973
MLS Listing,,Single Family Residential,16995 8th St,Sunset Beach,CA,90742,2900000,6,6.5,17 - Northwest Huntington Beach,5476,2700,1946,54,530,,Active,,,http://www.redfin.com/CA/Sunset-Beach/16995-8th-St-90742/home/3875572,CRMLS,OC21140906,N,Y,33.715378,-118.068287
