SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6861 Via Kannela,Stanton,CA,90680,821000,3,2.0,"61 - N of Gar Grv, S Of Ball, E of Knott, W of Dal",1470,6000,1978,4,559,,Active,,,http://www.redfin.com/CA/Stanton/6861-Via-Kannela-90680/home/3672173,CRMLS,PW21183207,N,Y,33.8055487,-118.0136454
MLS Listing,,Single Family Residential,11031 Ticonderoga Dr,Los Alamitos,CA,90720,1399999,5,3.0,699 - Not Defined,2111,7900,1955,5,663,,Active,,,http://www.redfin.com/CA/Los-Alamitos/11031-Ticonderoga-Dr-90720/home/3938080,CRMLS,OC21181401,N,Y,33.8024377,-118.0491403
MLS Listing,,Single Family Residential,10450 Rose Ann Cir,Cypress,CA,90630,1399900,5,3.0,80 - Cypress North of Katella,3209,7022,2005,9,436,,Active,,,http://www.redfin.com/CA/Cypress/10450-Rose-Ann-Cir-90630/home/5955581,CRMLS,PW21157570,N,Y,33.8111776,-118.0470136
MLS Listing,,Single Family Residential,11260 Fichot Way,Cypress,CA,90630,599000,2,1.5,"57 - Cypress N of Orangewood, S Of Katella",1392,2104,1974,9,430,290,Active,August-22-2021 10:00 AM,August-22-2021 11:15 AM,http://www.redfin.com/CA/Cypress/11260-Fichot-Way-90630/home/3944770,CRMLS,AR21178881,N,Y,33.7989437,-118.0176252
MLS Listing,,Single Family Residential,5865 Rexford Ave,Cypress,CA,90630,1050000,4,3.0,80 - Cypress North of Katella,2800,5520,1968,10,375,,Active,,,http://www.redfin.com/CA/Cypress/5865-Rexford-Ave-90630/home/3966316,CRMLS,PW21176474,N,Y,33.8114073,-118.0306619
MLS Listing,,Single Family Residential,9791 Lee St,Cypress,CA,90630,799000,3,2.0,699 - Not Defined,1381,6900,1965,16,579,,Active,,,http://www.redfin.com/CA/Cypress/9791-Lee-St-90630/home/3669757,CRMLS,PW21173446,N,Y,33.8198371,-118.0279174
MLS Listing,,Single Family Residential,5931 Orange Ave,Cypress,CA,90630,780000,3,1.5,80 - Cypress North of Katella,1131,6000,1962,19,690,,Active,,,http://www.redfin.com/CA/Cypress/5931-Orange-Ave-90630/home/3991795,CRMLS,RS21170157,N,Y,33.8246079,-118.0294269
MLS Listing,,Single Family Residential,10711 Pamela St,Cypress,CA,90630,899900,4,2.0,80 - Cypress North of Katella,1635,6600,1965,19,550,,Active,,,http://www.redfin.com/CA/Cypress/10711-Pamela-St-90630/home/3669730,CRMLS,OC21170045,N,Y,33.8069568,-118.012822
MLS Listing,,Single Family Residential,6574 Ulithi St,Cypress,CA,90630,1170000,4,3.75,56 - Cypress South of Orangewood,2361,5100,2005,25,496,,Active,August-22-2021 11:00 AM,August-22-2021 04:00 PM,http://www.redfin.com/CA/Cypress/6574-Ulithi-St-90630/home/3943040,CRMLS,PW21165475,N,Y,33.7935537,-118.01838
MLS Listing,,Single Family Residential,6433 Bataan St,Cypress,CA,90630,849900,3,2.0,56 - Cypress South of Orangewood,1400,5000,1972,25,607,,Active,,,http://www.redfin.com/CA/Cypress/6433-Bataan-St-90630/home/3944224,CRMLS,OC21162818,N,Y,33.7954249,-118.0211475
