SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,30482 Via Festivo,San Juan Capistrano,CA,92675,2450000,4,4.25,JN - San Juan North,4775,10500,1990,64,513,280,Active,,,http://www.redfin.com/CA/San-Juan-Capistrano/30482-Via-Festivo-92675/home/4911091,CRMLS,OC21131705,N,Y,33.5205263,-117.6509558
MLS Listing,,Single Family Residential,27986 Golden Ridge Ln,San Juan Capistrano,CA,92675,2795000,6,4.5,OR - Ortega/Orange County,4488,52272,1991,1,623,350,Active,,,http://www.redfin.com/CA/San-Juan-Capistrano/27986-Golden-Ridge-Ln-92675/home/4910822,CRMLS,OC21185166,N,Y,33.5219073,-117.64188
MLS Listing,,Single Family Residential,25942 Avenida Mariposa,San Juan Capistrano,CA,92675,1050000,4,2.0,DO - Del Obispo,1661,7656,1966,1,632,,Active,,,http://www.redfin.com/CA/San-Juan-Capistrano/25942-Avenida-Mariposa-92675/home/4949717,CRMLS,OC21185688,N,Y,33.4858146,-117.6776306
MLS Listing,,Single Family Residential,31321 Via Sonora,San Juan Capistrano,CA,92675,1285000,4,2.5,OR - Ortega/Orange County,2138,5000,1976,2,601,116,Active,August-22-2021 02:00 PM,August-22-2021 04:30 PM,http://www.redfin.com/CA/San-Juan-Capistrano/31321-Via-Sonora-92675/home/4943658,CRMLS,OC21184475,N,Y,33.5078828,-117.642772
MLS Listing,,Single Family Residential,33031 Surfrider Ct,San Juan Capistrano,CA,92675,799900,3,2.0,DO - Del Obispo,1285,1925,1979,2,622,396,Active,August-22-2021 11:00 AM,August-22-2021 02:00 PM,http://www.redfin.com/CA/San-Juan-Capistrano/33031-Surfrider-Ct-92675/home/4951631,CRMLS,OC21183779,N,Y,33.48314,-117.678429
MLS Listing,,Single Family Residential,30271 Marbella Vis,San Juan Capistrano,CA,92675,2995000,4,4.0,JN - San Juan North,4248,8400,1990,2,705,280,Active,,,http://www.redfin.com/CA/San-Juan-Capistrano/30271-Marbella-Vis-92675/home/4911050,CRMLS,NP21164893,N,Y,33.5222893,-117.6504287
MLS Listing,,Single Family Residential,30372 Marbella Vis,San Juan Capistrano,CA,92675,3500000,4,4.5,JN - San Juan North,5487,11000,1990,2,638,280,Active,,,http://www.redfin.com/CA/San-Juan-Capistrano/30372-Marbella-Vis-92675/home/4910997,CRMLS,NP21157932,N,Y,33.5216667,-117.6526747
MLS Listing,,Single Family Residential,30832 Calle Chueca,San Juan Capistrano,CA,92675,525000,2,1.0,MA - Mission Area,1025,2368,1964,3,512,359,Active,,,http://www.redfin.com/CA/San-Juan-Capistrano/30832-Calle-Chueca-92675/home/4899730,CRMLS,OC21179199,N,Y,33.5149254,-117.6678916
MLS Listing,,Single Family Residential,28187 Via Del Mar,San Juan Capistrano,CA,92675,1495000,4,3.0,OR - Ortega/Orange County,2800,5000,2013,4,534,214,Active,,,http://www.redfin.com/CA/San-Juan-Capistrano/28187-Via-Del-Mar-92675/home/58555678,CRMLS,PW21183265,N,Y,33.4910519,-117.6427057
MLS Listing,,Single Family Residential,28750 Martingale Dr,San Juan Capistrano,CA,92675,2895000,4,4.5,OR - Ortega/Orange County,3946,10028,2017,5,734,386,Active,,,http://www.redfin.com/CA/San-Juan-Capistrano/28750-Martingale-Dr-92675/home/112725913,CRMLS,OC21175080,N,Y,33.5151931,-117.6316932
